Row ID,Order ID,Order Date,Ship Mode,Customer ID,Postal Code,Product ID,Category,Sub-Category,Sales
8098,CA-2018-122798,2018-12-28,Std Class,SV-20935,87105,OFF-PA-10004239,Office Supplies,Paper,4.28
8099,CA-2017-169663,2017-10-03,1st Class,RH-19510,90045,TEC-AC-10003038,Technology,Accessories,26.85
8100,CA-2017-169663,2017-10-03,1st Class,RH-19510,90045,TEC-MA-10000984,Technology,Machines,3357.6
8101,CA-2016-149846,2016-05-22,Std Class,SB-20185,90045,OFF-LA-10004484,Office Supplies,Labels,8.26
8102,CA-2016-149846,2016-05-22,Std Class,SB-20185,90045,TEC-MA-10004002,Technology,Machines,2973.32
8103,CA-2016-149846,2016-05-22,Std Class,SB-20185,90045,OFF-ST-10002406,Office Supplies,Storage,104.79
8104,CA-2016-149846,2016-05-22,Std Class,SB-20185,90045,TEC-PH-10003645,Technology,Phones,775.728
8105,CA-2018-159149,2018-02-17,1st Class,CR-12820,77041,FUR-BO-10001601,Furniture,Bookcases,89.0664
8106,CA-2018-159149,2018-02-17,1st Class,CR-12820,77041,OFF-AR-10000937,Office Supplies,Art,175.44
8107,CA-2018-159149,2018-02-17,1st Class,CR-12820,77041,TEC-PH-10000038,Technology,Phones,438.336
8108,US-2018-167570,2018-08-12,Std Class,EG-13900,19140,FUR-CH-10003396,Furniture,Chairs,215.544
8109,CA-2018-160122,2018-11-18,Std Class,RD-19930,60623,OFF-EN-10002592,Office Supplies,Envelopes,55.584
8110,CA-2018-160122,2018-11-18,Std Class,RD-19930,60623,FUR-CH-10000422,Furniture,Chairs,127.386
8111,CA-2017-130393,2017-01-12,2nd Class,JM-15865,76903,FUR-CH-10002647,Furniture,Chairs,248.43
8112,CA-2017-130393,2017-01-12,2nd Class,JM-15865,76903,OFF-AP-10004859,Office Supplies,Appliances,11.648
8113,CA-2017-130393,2017-01-12,2nd Class,JM-15865,76903,FUR-CH-10004477,Furniture,Chairs,85.246
8114,CA-2018-144820,2018-03-10,2nd Class,LW-16825,77506,OFF-AR-10004817,Office Supplies,Art,20.64
8115,CA-2018-101014,2018-08-29,Std Class,RW-19540,90049,FUR-FU-10003374,Furniture,Furnishings,148.02
8116,CA-2018-105543,2018-11-24,Same Day,BG-11695,67846,OFF-ST-10003123,Office Supplies,Storage,33.29
8117,US-2018-113201,2018-06-30,Std Class,TT-21220,90045,OFF-PA-10000675,Office Supplies,Paper,204.95
8118,US-2018-106551,2018-07-22,Std Class,EB-13930,60653,FUR-CH-10004997,Furniture,Chairs,526.344
8119,CA-2017-116722,2017-11-11,Std Class,LP-17080,94110,FUR-FU-10001934,Furniture,Furnishings,41.96
8120,CA-2017-116722,2017-11-11,Std Class,LP-17080,94110,FUR-CH-10004997,Furniture,Chairs,451.152
8121,CA-2017-116722,2017-11-11,Std Class,LP-17080,94110,OFF-BI-10001890,Office Supplies,Binders,31.504
8122,CA-2015-138128,2015-09-12,Std Class,FP-14320,19134,OFF-EN-10002500,Office Supplies,Envelopes,30.672
8123,CA-2015-138128,2015-09-12,Std Class,FP-14320,19134,TEC-CO-10001766,Technology,Copiers,1079.976
8124,US-2018-150070,2018-07-09,Std Class,JA-15970,95351,FUR-CH-10004860,Furniture,Chairs,161.568
8125,CA-2016-137064,2016-06-02,Std Class,TS-21655,77070,OFF-BI-10002049,Office Supplies,Binders,2.934
8126,CA-2016-137064,2016-06-02,Std Class,TS-21655,77070,TEC-AC-10003499,Technology,Accessories,18.528
8127,CA-2016-137064,2016-06-02,Std Class,TS-21655,77070,OFF-ST-10003470,Office Supplies,Storage,670.752
8128,CA-2018-157350,2018-08-26,Std Class,DP-13000,60610,FUR-FU-10000222,Furniture,Furnishings,64.96
8129,CA-2015-127866,2015-07-20,1st Class,JD-15895,92503,TEC-AC-10000023,Technology,Accessories,41.94
8130,CA-2015-127866,2015-07-20,1st Class,JD-15895,92503,OFF-PA-10003971,Office Supplies,Paper,11.96
8131,CA-2015-127866,2015-07-20,1st Class,JD-15895,92503,OFF-AR-10003481,Office Supplies,Art,13.12
8132,CA-2015-127866,2015-07-20,1st Class,JD-15895,92503,OFF-ST-10001490,Office Supplies,Storage,535.41
8133,CA-2016-131352,2016-08-10,Std Class,GH-14485,75081,FUR-FU-10003708,Furniture,Furnishings,72.78
8134,CA-2016-121776,2016-02-16,Std Class,RD-19585,90008,OFF-PA-10001970,Office Supplies,Paper,36.84
8135,CA-2016-121776,2016-02-16,Std Class,RD-19585,90008,OFF-LA-10002762,Office Supplies,Labels,87.71
8136,CA-2017-118073,2017-12-08,Std Class,CS-12490,33801,FUR-TA-10002533,Furniture,Tables,562.2925
8137,CA-2015-103219,2015-09-11,Std Class,BF-11215,10035,FUR-FU-10004091,Furniture,Furnishings,56.52
8138,CA-2017-102561,2017-07-18,Std Class,NK-18490,19140,OFF-AR-10001545,Office Supplies,Art,11.264
8139,CA-2017-102561,2017-07-18,Std Class,NK-18490,19140,OFF-ST-10001476,Office Supplies,Storage,284.08
8140,CA-2017-102561,2017-07-18,Std Class,NK-18490,19140,OFF-PA-10004971,Office Supplies,Paper,18.496
8141,CA-2017-100993,2017-05-02,Std Class,AZ-10750,92037,OFF-LA-10003223,Office Supplies,Labels,14.73
8142,CA-2017-100993,2017-05-02,Std Class,AZ-10750,92037,OFF-ST-10004340,Office Supplies,Storage,186.54
8143,CA-2017-100993,2017-05-02,Std Class,AZ-10750,92037,FUR-TA-10001095,Furniture,Tables,557.728
8144,CA-2017-100993,2017-05-02,Std Class,AZ-10750,92037,TEC-PH-10001448,Technology,Phones,159.968
8145,US-2015-112949,2015-06-20,Std Class,Co-12640,73505,OFF-AP-10001005,Office Supplies,Appliances,471.9
8146,US-2015-112949,2015-06-20,Std Class,Co-12640,73505,OFF-AR-10003469,Office Supplies,Art,3.52
8147,US-2018-146822,2018-09-06,Std Class,AG-10675,24153,OFF-PA-10000249,Office Supplies,Paper,49.12
8148,US-2017-131058,2017-12-27,Std Class,EM-14140,92704,OFF-LA-10001613,Office Supplies,Labels,20.16
8149,CA-2015-167997,2015-01-26,1st Class,CA-11965,57701,OFF-BI-10001758,Office Supplies,Binders,10.68
8150,CA-2015-167997,2015-01-26,1st Class,CA-11965,57701,FUR-BO-10004409,Furniture,Bookcases,141.96
8151,CA-2018-140151,2018-03-23,1st Class,RB-19360,98115,OFF-ST-10001558,Office Supplies,Storage,32.48
8152,CA-2018-140151,2018-03-23,1st Class,RB-19360,98115,OFF-PA-10002986,Office Supplies,Paper,20.04
8153,CA-2018-140151,2018-03-23,1st Class,RB-19360,98115,TEC-CO-10004722,Technology,Copiers,13999.96
8154,US-2018-143770,2018-03-20,Std Class,RD-19720,6457,TEC-AC-10002842,Technology,Accessories,238.0
8155,US-2018-143770,2018-03-20,Std Class,RD-19720,6457,OFF-PA-10001125,Office Supplies,Paper,61.96
8156,CA-2017-131296,2017-04-10,Std Class,MS-17830,21215,FUR-TA-10002622,Furniture,Tables,239.372
8157,CA-2017-103464,2017-11-18,Std Class,PG-18820,92105,TEC-AC-10002842,Technology,Accessories,595.0
8158,CA-2018-136238,2018-12-26,Std Class,KB-16240,79762,OFF-PA-10004285,Office Supplies,Paper,16.032
8159,CA-2017-120803,2017-09-03,Std Class,RB-19465,6460,TEC-AC-10004469,Technology,Accessories,199.75
8160,CA-2017-134138,2017-02-16,Std Class,JD-15790,7109,FUR-CH-10001545,Furniture,Chairs,227.96
8161,CA-2016-120915,2016-09-28,2nd Class,JJ-15445,10035,OFF-AP-10002578,Office Supplies,Appliances,293.52
8162,CA-2016-120915,2016-09-28,2nd Class,JJ-15445,10035,TEC-PH-10003012,Technology,Phones,307.98
8163,CA-2016-168207,2016-02-11,Std Class,LT-17110,92105,FUR-FU-10004909,Furniture,Furnishings,96.96
8164,CA-2016-168207,2016-02-11,Std Class,LT-17110,92105,OFF-BI-10001524,Office Supplies,Binders,117.488
8165,CA-2016-168207,2016-02-11,Std Class,LT-17110,92105,OFF-BI-10003355,Office Supplies,Binders,11.952
8166,CA-2016-168207,2016-02-11,Std Class,LT-17110,92105,FUR-BO-10004357,Furniture,Bookcases,512.499
8167,CA-2017-144148,2017-07-31,Std Class,AH-10690,94122,FUR-TA-10002774,Furniture,Tables,863.128
8168,CA-2018-107174,2018-06-11,Std Class,AB-10060,98105,FUR-TA-10004575,Furniture,Tables,2036.86
8169,CA-2018-107174,2018-06-11,Std Class,AB-10060,98105,FUR-CH-10003312,Furniture,Chairs,449.568
8170,CA-2018-107174,2018-06-11,Std Class,AB-10060,98105,TEC-AC-10001465,Technology,Accessories,108.96
8171,CA-2017-146150,2017-02-14,Std Class,FM-14380,39212,OFF-AR-10002240,Office Supplies,Art,264.18
8172,CA-2015-114125,2015-09-07,Std Class,GH-14410,90049,OFF-LA-10004559,Office Supplies,Labels,2.88
8173,CA-2015-114125,2015-09-07,Std Class,GH-14410,90049,OFF-BI-10003291,Office Supplies,Binders,41.904
8174,CA-2015-114125,2015-09-07,Std Class,GH-14410,90049,OFF-ST-10001505,Office Supplies,Storage,23.92
8175,CA-2017-114944,2017-01-30,Std Class,HE-14800,60623,OFF-PA-10003892,Office Supplies,Paper,156.512
8176,CA-2017-135965,2017-09-22,1st Class,SZ-20035,10035,OFF-ST-10002370,Office Supplies,Storage,128.34
8177,CA-2018-149699,2018-12-22,1st Class,CM-12115,90008,TEC-AC-10000474,Technology,Accessories,474.95
8178,CA-2017-166429,2017-02-09,Std Class,TG-21310,98198,TEC-CO-10002095,Technology,Copiers,999.98
8179,CA-2016-112767,2016-02-08,Std Class,DK-12985,97477,FUR-TA-10003469,Furniture,Tables,277.5
8180,CA-2016-119879,2016-11-21,Std Class,SS-20410,19120,FUR-TA-10002958,Furniture,Tables,1252.704
8181,CA-2016-119879,2016-11-21,Std Class,SS-20410,19120,TEC-PH-10002923,Technology,Phones,110.97
8182,CA-2018-155642,2018-05-18,Std Class,BM-11575,60653,FUR-FU-10004973,Furniture,Furnishings,22.608
8183,CA-2018-155642,2018-05-18,Std Class,BM-11575,60653,FUR-FU-10001918,Furniture,Furnishings,1.892
8184,US-2018-101721,2018-07-23,Std Class,MY-17380,60623,OFF-PA-10003641,Office Supplies,Paper,63.312
8185,CA-2016-136728,2016-09-13,2nd Class,AG-10900,60623,OFF-EN-10002621,Office Supplies,Envelopes,7.824
8186,CA-2016-136728,2016-09-13,2nd Class,AG-10900,60623,FUR-CH-10003817,Furniture,Chairs,170.072
8187,CA-2017-127194,2017-10-12,Std Class,BW-11110,10024,OFF-PA-10000659,Office Supplies,Paper,62.82
8188,CA-2016-140375,2016-02-10,2nd Class,SG-20470,20852,OFF-PA-10001870,Office Supplies,Paper,19.44
8189,CA-2016-140375,2016-02-10,2nd Class,SG-20470,20852,OFF-BI-10000320,Office Supplies,Binders,7.38
8190,US-2018-155866,2018-11-17,Std Class,CC-12370,10011,OFF-PA-10004735,Office Supplies,Paper,38.88
8191,US-2018-155866,2018-11-17,Std Class,CC-12370,10011,FUR-FU-10004091,Furniture,Furnishings,187.76
8192,CA-2016-141327,2016-11-30,1st Class,LR-16915,27707,OFF-BI-10000546,Office Supplies,Binders,6.048
8193,CA-2016-141327,2016-11-30,1st Class,LR-16915,27707,OFF-AP-10001293,Office Supplies,Appliances,98.352
8194,CA-2016-141327,2016-11-30,1st Class,LR-16915,27707,FUR-FU-10000576,Furniture,Furnishings,335.744
8195,CA-2016-136700,2016-06-12,2nd Class,DB-13120,93101,OFF-PA-10004519,Office Supplies,Paper,8.96
8196,CA-2018-102736,2018-05-09,Std Class,LP-17095,37918,TEC-AC-10004568,Technology,Accessories,89.568
8197,CA-2018-102736,2018-05-09,Std Class,LP-17095,37918,OFF-AR-10001897,Office Supplies,Art,71.96
8198,CA-2018-102736,2018-05-09,Std Class,LP-17095,37918,OFF-PA-10001800,Office Supplies,Paper,15.552
8199,CA-2018-125269,2018-04-24,Std Class,AF-10870,60610,OFF-BI-10001628,Office Supplies,Binders,10.43
8200,CA-2018-125269,2018-04-24,Std Class,AF-10870,60610,OFF-ST-10004123,Office Supplies,Storage,72.784
8201,CA-2016-114811,2016-08-11,Same Day,KD-16495,10024,OFF-ST-10000885,Office Supplies,Storage,67.15
8202,CA-2016-114811,2016-08-11,Same Day,KD-16495,10024,TEC-PH-10004165,Technology,Phones,549.98
8203,CA-2016-114811,2016-08-11,Same Day,KD-16495,10024,FUR-FU-10002240,Furniture,Furnishings,11.82
8204,CA-2016-114811,2016-08-11,Same Day,KD-16495,10024,TEC-MA-10000045,Technology,Machines,4643.8
8205,CA-2016-114811,2016-08-11,Same Day,KD-16495,10024,FUR-CH-10003746,Furniture,Chairs,577.764
8206,CA-2016-122266,2016-04-26,Std Class,SA-20830,32114,FUR-TA-10000577,Furniture,Tables,191.5155
8207,CA-2016-122266,2016-04-26,Std Class,SA-20830,32114,OFF-AR-10004757,Office Supplies,Art,2.624
8208,CA-2016-141565,2016-09-20,Std Class,BG-11035,37211,OFF-BI-10000545,Office Supplies,Binders,1369.764
8209,CA-2016-141565,2016-09-20,Std Class,BG-11035,37211,OFF-ST-10001522,Office Supplies,Storage,294.368
8210,CA-2018-128769,2018-07-09,Std Class,DM-12955,37211,OFF-AP-10001271,Office Supplies,Appliances,81.568
8211,CA-2017-116337,2017-07-11,Std Class,MC-17845,75220,FUR-FU-10002030,Furniture,Furnishings,44.46
8212,CA-2017-116337,2017-07-11,Std Class,MC-17845,75220,OFF-ST-10001272,Office Supplies,Storage,314.088
8213,CA-2016-120845,2016-09-25,Std Class,ML-17395,37130,OFF-BI-10001116,Office Supplies,Binders,6.336
8214,CA-2016-120845,2016-09-25,Std Class,ML-17395,37130,OFF-PA-10004665,Office Supplies,Paper,10.48
8215,CA-2016-120845,2016-09-25,Std Class,ML-17395,37130,OFF-BI-10004506,Office Supplies,Binders,2.469
8216,CA-2016-120845,2016-09-25,Std Class,ML-17395,37130,OFF-BI-10001982,Office Supplies,Binders,3.264
8217,CA-2015-120775,2015-03-10,Std Class,RD-19930,75217,OFF-FA-10002676,Office Supplies,Fasteners,4.344
8218,CA-2015-120775,2015-03-10,Std Class,RD-19930,75217,FUR-FU-10000758,Furniture,Furnishings,31.776
8219,CA-2015-120775,2015-03-10,Std Class,RD-19930,75217,OFF-LA-10002271,Office Supplies,Labels,4.928
8220,CA-2015-120775,2015-03-10,Std Class,RD-19930,75217,OFF-BI-10002609,Office Supplies,Binders,1.788
8221,CA-2015-120775,2015-03-10,Std Class,RD-19930,75217,OFF-FA-10000254,Office Supplies,Fasteners,15.072
8222,CA-2015-152905,2015-02-18,Std Class,AB-10015,76017,OFF-ST-10000321,Office Supplies,Storage,12.624
8223,CA-2017-104633,2017-12-06,Std Class,EA-14035,91104,OFF-PA-10000241,Office Supplies,Paper,185.88
8224,CA-2017-104633,2017-12-06,Std Class,EA-14035,91104,OFF-PA-10004782,Office Supplies,Paper,12.96
8225,CA-2018-104136,2018-01-11,2nd Class,SF-20065,2149,OFF-PA-10004243,Office Supplies,Paper,189.7
8226,CA-2018-104136,2018-01-11,2nd Class,SF-20065,2149,OFF-PA-10001033,Office Supplies,Paper,40.99
8227,CA-2017-123050,2017-04-04,2nd Class,BC-11125,12180,FUR-FU-10000723,Furniture,Furnishings,82.64
8228,CA-2017-123050,2017-04-04,2nd Class,BC-11125,12180,OFF-ST-10003455,Office Supplies,Storage,31.02
8229,CA-2017-123050,2017-04-04,2nd Class,BC-11125,12180,TEC-AC-10001109,Technology,Accessories,89.97
8230,CA-2017-162355,2017-06-30,2nd Class,PF-19165,30328,OFF-AR-10004344,Office Supplies,Art,35.97
8231,CA-2017-162355,2017-06-30,2nd Class,PF-19165,30328,FUR-BO-10004695,Furniture,Bookcases,1266.86
8232,CA-2015-158225,2015-09-22,Std Class,SE-20110,95123,OFF-ST-10000675,Office Supplies,Storage,169.45
8233,CA-2015-158225,2015-09-22,Std Class,SE-20110,95123,OFF-ST-10002301,Office Supplies,Storage,40.68
8234,CA-2018-102204,2018-01-05,Std Class,CJ-12010,32216,OFF-SU-10001212,Office Supplies,Supplies,3.328
8235,CA-2018-102204,2018-01-05,Std Class,CJ-12010,32216,FUR-TA-10001889,Furniture,Tables,933.262
8236,CA-2018-102204,2018-01-05,Std Class,CJ-12010,32216,FUR-CH-10002024,Furniture,Chairs,2803.92
8237,CA-2018-103065,2018-10-20,Same Day,PT-19090,32216,OFF-ST-10000617,Office Supplies,Storage,4.768
8238,CA-2018-103065,2018-10-20,Same Day,PT-19090,32216,OFF-PA-10000380,Office Supplies,Paper,6.672
8239,CA-2018-103065,2018-10-20,Same Day,PT-19090,32216,OFF-AR-10003251,Office Supplies,Art,4.448
8240,CA-2018-103065,2018-10-20,Same Day,PT-19090,32216,FUR-FU-10000175,Furniture,Furnishings,43.936
8241,CA-2015-109855,2015-01-09,Std Class,LH-16900,10009,OFF-BI-10004716,Office Supplies,Binders,23.744
8242,CA-2015-109855,2015-01-09,Std Class,LH-16900,10009,TEC-AC-10002842,Technology,Accessories,357.0
8243,CA-2015-109897,2015-12-08,Std Class,BW-11200,94122,TEC-PH-10003691,Technology,Phones,806.336
8244,CA-2015-109897,2015-12-08,Std Class,BW-11200,94122,FUR-FU-10002878,Furniture,Furnishings,85.44
8245,US-2015-143581,2015-08-19,Std Class,BS-11365,31907,OFF-ST-10000991,Office Supplies,Storage,344.91
8246,CA-2016-129217,2016-10-05,Same Day,DP-13390,60505,OFF-AP-10002439,Office Supplies,Appliances,70.97
8247,CA-2016-129217,2016-10-05,Same Day,DP-13390,60505,OFF-AR-10004602,Office Supplies,Art,36.784
8248,CA-2017-133816,2017-10-05,2nd Class,CS-12400,19134,TEC-PH-10001795,Technology,Phones,743.988
8249,CA-2016-140221,2016-05-03,2nd Class,MS-17365,60653,OFF-BI-10002854,Office Supplies,Binders,11.212
8250,CA-2016-140221,2016-05-03,2nd Class,MS-17365,60653,FUR-FU-10000023,Furniture,Furnishings,4.712
8251,CA-2016-140221,2016-05-03,2nd Class,MS-17365,60653,OFF-AP-10000828,Office Supplies,Appliances,180.98
8252,CA-2016-140221,2016-05-03,2nd Class,MS-17365,60653,OFF-ST-10000777,Office Supplies,Storage,60.416
8253,CA-2018-152310,2018-12-08,Std Class,DK-12895,98103,TEC-CO-10000971,Technology,Copiers,299.99
8254,CA-2018-152310,2018-12-08,Std Class,DK-12895,98103,OFF-PA-10003134,Office Supplies,Paper,192.16
8255,CA-2018-152310,2018-12-08,Std Class,DK-12895,98103,TEC-PH-10002538,Technology,Phones,242.624
8256,CA-2018-152310,2018-12-08,Std Class,DK-12895,98103,OFF-ST-10001228,Office Supplies,Storage,46.74
8257,CA-2018-152310,2018-12-08,Std Class,DK-12895,98103,TEC-AC-10000397,Technology,Accessories,174.95
8258,CA-2018-152310,2018-12-08,Std Class,DK-12895,98103,OFF-BI-10004308,Office Supplies,Binders,100.704
8259,CA-2017-118101,2017-06-26,Same Day,SN-20560,48066,OFF-PA-10000357,Office Supplies,Paper,368.91
8260,CA-2017-118101,2017-06-26,Same Day,SN-20560,48066,OFF-BI-10000773,Office Supplies,Binders,8.02
8261,CA-2017-118101,2017-06-26,Same Day,SN-20560,48066,OFF-ST-10001837,Office Supplies,Storage,171.04
8262,CA-2017-100307,2017-12-15,Std Class,TC-21475,72701,OFF-PA-10002552,Office Supplies,Paper,19.44
8263,CA-2016-138457,2016-09-13,Std Class,AM-10705,28540,OFF-BI-10000014,Office Supplies,Binders,13.092
8264,CA-2015-131800,2015-12-30,Std Class,AJ-10960,10035,OFF-AP-10004136,Office Supplies,Appliances,122.94
8265,CA-2015-131800,2015-12-30,Std Class,AJ-10960,10035,OFF-BI-10003429,Office Supplies,Binders,35.448
8266,CA-2015-118304,2015-04-29,Std Class,KH-16360,19901,TEC-PH-10000376,Technology,Phones,19.98
8267,CA-2018-121790,2018-01-30,Std Class,LP-17095,60505,FUR-TA-10003469,Furniture,Tables,69.375
8268,CA-2018-121790,2018-01-30,Std Class,LP-17095,60505,OFF-SU-10004231,Office Supplies,Supplies,31.68
8269,CA-2018-121790,2018-01-30,Std Class,LP-17095,60505,TEC-PH-10002584,Technology,Phones,2003.168
8270,CA-2018-121790,2018-01-30,Std Class,LP-17095,60505,OFF-AR-10003602,Office Supplies,Art,9.344
8271,CA-2017-169670,2017-12-25,Std Class,JE-15715,10009,FUR-CH-10002331,Furniture,Chairs,2563.056
8272,CA-2017-139549,2017-10-20,Std Class,MY-18295,92020,FUR-CH-10001802,Furniture,Chairs,387.136
8273,CA-2016-104059,2016-06-13,2nd Class,FC-14245,45503,OFF-AR-10000634,Office Supplies,Art,3.424
8274,CA-2018-164112,2018-06-30,Std Class,ND-18460,10550,OFF-ST-10002615,Office Supplies,Storage,1085.42
8275,CA-2016-143882,2016-06-26,Std Class,DB-13360,44107,OFF-PA-10004040,Office Supplies,Paper,43.056
8276,US-2017-139262,2017-02-21,Std Class,LC-16960,33614,OFF-BI-10003727,Office Supplies,Binders,3.762
8277,US-2017-139262,2017-02-21,Std Class,LC-16960,33614,OFF-BI-10002026,Office Supplies,Binders,34.86
8278,US-2017-139262,2017-02-21,Std Class,LC-16960,33614,OFF-ST-10001496,Office Supplies,Storage,432.456
8279,CA-2018-146192,2018-04-22,Std Class,BD-11725,31907,OFF-ST-10003716,Office Supplies,Storage,675.06
8280,CA-2018-134810,2018-09-05,1st Class,MC-17605,28540,OFF-EN-10002504,Office Supplies,Envelopes,65.232
8281,CA-2018-134810,2018-09-05,1st Class,MC-17605,28540,FUR-CH-10001270,Furniture,Chairs,207.0
8282,CA-2016-154284,2016-12-21,2nd Class,SZ-20035,60174,TEC-MA-10004241,Technology,Machines,600.53
8283,CA-2016-154284,2016-12-21,2nd Class,SZ-20035,60174,OFF-AR-10001468,Office Supplies,Art,59.904
8284,CA-2016-154284,2016-12-21,2nd Class,SZ-20035,60174,TEC-AC-10003198,Technology,Accessories,637.44
8285,CA-2016-154284,2016-12-21,2nd Class,SZ-20035,60174,FUR-FU-10003039,Furniture,Furnishings,51.756
8286,CA-2015-156244,2015-12-08,Std Class,DH-13675,33180,OFF-PA-10000295,Office Supplies,Paper,31.104
8287,CA-2015-156244,2015-12-08,Std Class,DH-13675,33180,OFF-AR-10004344,Office Supplies,Art,47.96
8288,CA-2015-156244,2015-12-08,Std Class,DH-13675,33180,TEC-AC-10002473,Technology,Accessories,158.928
8289,CA-2015-156244,2015-12-08,Std Class,DH-13675,33180,OFF-AP-10002403,Office Supplies,Appliances,211.248
8290,CA-2015-156244,2015-12-08,Std Class,DH-13675,33180,OFF-SU-10000432,Office Supplies,Supplies,5.552
8291,CA-2015-156244,2015-12-08,Std Class,DH-13675,33180,OFF-LA-10000443,Office Supplies,Labels,2.952
8292,CA-2016-106362,2016-11-12,Std Class,LC-16885,45373,OFF-BI-10003166,Office Supplies,Binders,10.332
8293,US-2018-168802,2018-03-11,Std Class,JO-15145,98103,OFF-BI-10002393,Office Supplies,Binders,18.368
8294,US-2018-146906,2018-03-13,Std Class,MT-17815,10011,TEC-PH-10001809,Technology,Phones,299.9
8295,CA-2017-166380,2017-05-30,Std Class,EB-13750,22204,OFF-EN-10002600,Office Supplies,Envelopes,26.55
8296,CA-2017-166380,2017-05-30,Std Class,EB-13750,22204,TEC-AC-10000109,Technology,Accessories,111.98
8297,US-2016-158911,2016-05-07,Std Class,RS-19765,28205,FUR-FU-10003829,Furniture,Furnishings,4.928
8298,US-2016-158911,2016-05-07,Std Class,RS-19765,28205,OFF-LA-10003223,Office Supplies,Labels,11.784
8299,US-2015-103338,2015-11-03,Std Class,RB-19435,95661,OFF-AR-10001770,Office Supplies,Art,7.98
8300,CA-2016-109169,2016-04-20,Std Class,OT-18730,48234,OFF-EN-10003296,Office Supplies,Envelopes,180.96
8301,US-2018-167318,2018-07-26,Std Class,GZ-14545,90036,TEC-AC-10003870,Technology,Accessories,1649.95
8302,US-2018-167318,2018-07-26,Std Class,GZ-14545,90036,FUR-CH-10000665,Furniture,Chairs,362.352
8303,US-2015-120313,2015-10-31,2nd Class,NL-18310,94110,TEC-PH-10003092,Technology,Phones,73.584
8304,CA-2018-135419,2018-03-11,Std Class,BG-11740,93309,FUR-TA-10001086,Furniture,Tables,486.368
8305,CA-2017-128671,2017-11-08,Std Class,MT-18070,74133,OFF-PA-10001870,Office Supplies,Paper,32.4
8306,CA-2017-128671,2017-11-08,Std Class,MT-18070,74133,OFF-BI-10003305,Office Supplies,Binders,41.86
8307,CA-2017-128671,2017-11-08,Std Class,MT-18070,74133,OFF-BI-10003007,Office Supplies,Binders,77.56
8308,CA-2017-149335,2017-07-25,Same Day,BC-11125,94122,OFF-AR-10001419,Office Supplies,Art,37.17
8309,CA-2015-168312,2015-01-03,Std Class,GW-14605,77036,OFF-ST-10003692,Office Supplies,Storage,137.352
8310,CA-2015-168312,2015-01-03,Std Class,GW-14605,77036,FUR-TA-10001866,Furniture,Tables,376.509
8311,US-2018-105935,2018-01-26,Std Class,BD-11500,31907,FUR-FU-10002157,Furniture,Furnishings,62.72
8312,US-2018-105935,2018-01-26,Std Class,BD-11500,31907,TEC-PH-10001459,Technology,Phones,2939.93
8313,CA-2015-161508,2015-12-07,Std Class,PV-18985,77573,FUR-CH-10002126,Furniture,Chairs,512.358
8314,CA-2015-161508,2015-12-07,Std Class,PV-18985,77573,OFF-FA-10001561,Office Supplies,Fasteners,3.488
8315,CA-2015-161508,2015-12-07,Std Class,PV-18985,77573,OFF-AR-10003158,Office Supplies,Art,22.288
8316,CA-2015-161508,2015-12-07,Std Class,PV-18985,77573,OFF-PA-10001804,Office Supplies,Paper,16.032
8317,CA-2018-130904,2018-11-04,Std Class,HM-14980,27217,OFF-AR-10000422,Office Supplies,Art,1.752
8318,CA-2018-130904,2018-11-04,Std Class,HM-14980,27217,OFF-AR-10000127,Office Supplies,Art,20.992
8319,CA-2018-133620,2018-11-13,Std Class,EM-14065,10009,OFF-ST-10004634,Office Supplies,Storage,11.21
8320,CA-2016-142937,2016-05-12,1st Class,SF-20065,75220,OFF-AR-10003582,Office Supplies,Art,45.04
8321,US-2017-149790,2017-09-26,Std Class,SC-20380,77095,OFF-BI-10002026,Office Supplies,Binders,15.624
8322,CA-2017-130778,2017-11-19,Std Class,ND-18370,11561,OFF-AP-10000595,Office Supplies,Appliances,8.74
8323,CA-2017-130778,2017-11-19,Std Class,ND-18370,11561,OFF-PA-10001509,Office Supplies,Paper,44.75
8324,CA-2018-144456,2018-08-09,1st Class,FC-14245,33012,OFF-ST-10001321,Office Supplies,Storage,61.68
8325,CA-2018-144456,2018-08-09,1st Class,FC-14245,33012,TEC-PH-10001750,Technology,Phones,158.376
8326,CA-2018-103478,2018-07-21,2nd Class,KL-16555,60505,OFF-BI-10001890,Office Supplies,Binders,2.864
8327,CA-2018-103478,2018-07-21,2nd Class,KL-16555,60505,OFF-BI-10004224,Office Supplies,Binders,94.192
8328,CA-2018-118577,2018-06-10,Std Class,XP-21865,7109,OFF-PA-10001357,Office Supplies,Paper,143.7
8329,CA-2018-118577,2018-06-10,Std Class,XP-21865,7109,OFF-PA-10004888,Office Supplies,Paper,6.48
8330,CA-2018-113572,2018-07-11,Std Class,FP-14320,10024,TEC-AC-10002370,Technology,Accessories,7.88
8331,CA-2017-153269,2017-09-03,1st Class,PS-18760,1810,OFF-ST-10004634,Office Supplies,Storage,11.21
8332,CA-2017-153269,2017-09-03,1st Class,PS-18760,1810,FUR-CH-10002647,Furniture,Chairs,354.9
8333,CA-2017-153269,2017-09-03,1st Class,PS-18760,1810,OFF-PA-10001801,Office Supplies,Paper,17.94
8334,CA-2017-153269,2017-09-03,1st Class,PS-18760,1810,OFF-BI-10004632,Office Supplies,Binders,51.8
